Application Date,Contact Email,Contact Phone Number,Company Name,Job Title,Job Url,Resume Name,Question And Answers,Status Date,Tempo_resposta_dias
2024-01-14,lorenzo.pinto@outlook.com,328.389.6337,Viva Retail,Software Engineer,https://www.linkedin.com/jobs/view/software-engineer-6863,LinkedIn_Resume_746.pdf,"Q: Why are you interested in this role?
A: Notice period: 30 days

Q: What is your notice period?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: Describe a challenge you solved recently.
A: My LinkedIn: https://www.costela.br/

Q: Do you have work authorization in this country?
A: I have full authorization to work in the country.",2024-02-19,36
2025-05-09,michael.brown1@outlook.com,(149)409-7626x374,AlphaCreative,Full Stack Developer,https://www.linkedin.com/jobs/view/full-stack-developer-1094,resume_4.pdf,"Q: What is your notice period?
A: Notice period: 30 days

Q: Why are you interested in this role?
A: Woman similar writer structure ahead up rock forward behind idea.",2025-05-22,13
2024-01-10,brenda.levy@hotmail.com,+1-685-160-4817x54965,Viva Retail,Project Coordinator,https://www.linkedin.com/jobs/view/project-coordinator-6409,CV_Brenda_4.pdf,"Q: Describe a challenge you solved recently.
A: Notice period: 1 month

Q: LinkedIn profile link?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: Salary expectations?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: Do you have experience with remote teams?
A: Prefer hybrid, 2-3 times a week in office.",2024-02-09,30
2024-06-16,samuel.howe2025@gmail.com,(557)431-3291x2127,Skyline Solutions,Full Stack Developer,https://www.linkedin.com/jobs/view/full-stack-developer-2773,CV_Samuel_2.pdf,"Q: LinkedIn profile link?
A: My LinkedIn: http://www.wright.com/

Q: Preferred work model?
A: Notice period: immediate",2024-07-03,17
2024-04-09,kristin.haney2025@hotmail.com,982.622.4447,ByteForge,Content Strategist,https://www.linkedin.com/jobs/view/content-strategist-2210,CV_Kristin_3.pdf,"Q: Salary expectations?
A: Prefer hybrid, 2-3 times a week in office.

Q: LinkedIn profile link?
A: Forward per sound forget friend spring teacher wind carry fly water cut fire.

Q: Why are you interested in this role?
A: Prefer hybrid, 2-3 times a week in office.",2024-04-18,9
2024-04-05,srta..maria.luiza.moura1@gmail.com,31 2632-8094,MobiWorks,Project Coordinator,https://www.linkedin.com/jobs/view/project-coordinator-5726,LinkedIn_Resume_247.pdf,"Q: Salary expectations?
A: Expected salary: R$ 14522

Q: Do you have experience with remote teams?
A: Expected salary: R$ 12346

Q: Do you have experience with remote teams?
A: Expected salary: R$ 7044

Q: Why are you interested in this role?
A: Prefer hybrid, 2-3 times a week in office.

Q: Why are you interested in this role?
A: Yes — I collaborated with distributed teams across Americas and EMEA.",2024-05-23,48
2024-03-07,ana.júlia.farias1@gmail.com,(041) 3240 6424,Helix Systems,Business Analyst,https://www.linkedin.com/jobs/view/business-analyst-8183,CV_Ana_4.pdf,"Q: LinkedIn profile link?
A: North including structure evening current without else keep begin.

Q: Preferred work model?
A: Expected salary: R$ 8366

Q: Do you have work authorization in this country?
A: My LinkedIn: https://nascimento.com/

Q: Salary expectations?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: What is your notice period?
A: I have full authorization to work in the country.",2024-04-30,54
2024-02-26,luigi.lopes1@outlook.com,(041) 3802 7414,DataPulse,Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-8899,CV_Luigi_1.pdf,"Q: Describe a challenge you solved recently.
A: My LinkedIn: http://patterson-taylor.info/

Q: Do you have experience with remote teams?
A: Prefer hybrid, 2-3 times a week in office.",2024-03-08,11
2024-11-13,gustavo.henrique.barbosa_app@example.com,593-429-6711x14837,NimbusAI,Quality Assurance,https://www.linkedin.com/jobs/view/quality-assurance-2311,resume_6.pdf,"Q: Do you have experience with remote teams?
A: Tempore similique ipsam esse facilis mollitia sit doloribus tempora eum molestiae aut.

Q: What is your notice period?
A: Dolorem quia distinctio fuga repellendus consequuntur voluptate praesentium officiis iste beatae libero alias eius fugit.

Q: Describe a challenge you solved recently.
A: Expected salary: R$ 9785

Q: Salary expectations?
A: I have full authorization to work in the country.

Q: LinkedIn profile link?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL",2024-12-18,35
2025-01-05,dr..nicolas.monteiro2025@gmail.com,(462)347-1247x601,Echo Security,Customer Success Manager,https://www.linkedin.com/jobs/view/customer-success-manager-2644,LinkedIn_Resume_564.pdf,"Q: Why are you interested in this role?
A: Expected salary: R$ 4050

Q: What is your notice period?
A: Notice period: 2 weeks",2025-01-15,10
2025-07-21,bruna.cunha1@outlook.com,31 0920-2428,Skyline Solutions,Sales Representative,https://www.linkedin.com/jobs/view/sales-representative-9740,LinkedIn_Resume_962.pdf,"Q: Why are you interested in this role?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: Salary expectations?
A: My LinkedIn: https://www.ryan.biz/",2025-09-02,43
2025-06-22,arthur.garrett2025@hotmail.com,+55 (041) 7609 5431,Viva Retail,HR Generalist,https://www.linkedin.com/jobs/view/hr-generalist-2655,LinkedIn_Resume_910.pdf,"Q: Preferred work model?
A: Notice period: 2 weeks

Q: Salary expectations?
A: Phone assume quality nice far high benefit sell do outside process action himself somebody they people.

Q: Salary expectations?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: Do you have work authorization in this country?
A: I have full authorization to work in the country.

Q: What is your notice period?
A: I have full authorization to work in the country.",2025-07-31,39
2023-12-25,amanda.mendes@example.com,51 6844 8237,UrbanNest,Customer Success Manager,https://www.linkedin.com/jobs/view/customer-success-manager-6465,resume_6.pdf,"Q: Why are you interested in this role?
A: I have full authorization to work in the country.

Q: Describe a challenge you solved recently.
A: Expected salary: R$ 8939",2024-02-16,53
2025-08-24,maria.julia.monteiro@example.com,21 6076 7616,SafeHarbor,Sales Representative,https://www.linkedin.com/jobs/view/sales-representative-4327,LinkedIn_Resume_209.pdf,"Q: Do you have experience with remote teams?
A: Expedita eaque tenetur ea culpa dolor nesciunt maxime minus deserunt alias.

Q: What is your notice period?
A: I have full authorization to work in the country.

Q: LinkedIn profile link?
A: Prefer hybrid, 2-3 times a week in office.

Q: Why are you interested in this role?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL",2025-09-21,28
2024-12-02,julia.aragão1@hotmail.com,001-119-391-0382x9742,FinSight,Product Manager,https://www.linkedin.com/jobs/view/product-manager-4382,LinkedIn_Resume_262.pdf,"Q: What is your notice period?
A: Notice period: 2 weeks

Q: Do you have experience with remote teams?
A: Prefer hybrid, 2-3 times a week in office.

Q: Do you have experience with remote teams?
A: I have full authorization to work in the country.

Q: LinkedIn profile link?
A: Notice period: 2 weeks",2025-01-27,56
2023-12-23,joão.lucas.rezende2025@gmail.com,610.357.9727x98552,ByteForge,Data Engineer,https://www.linkedin.com/jobs/view/data-engineer-6482,LinkedIn_Resume_841.pdf,"Q: Preferred work model?
A: Expected salary: R$ 9082

Q: Describe a challenge you solved recently.
A: Prefer hybrid, 2-3 times a week in office.

Q: Describe a challenge you solved recently.
A: Prefer hybrid, 2-3 times a week in office.",2024-02-12,51
2024-06-29,michael.spencer2025@example.com,550-489-2673x8997,Solaris Energy,DevOps Engineer,https://www.linkedin.com/jobs/view/devops-engineer-5778,resume_3.pdf,"Q: What is your notice period?
A: Notice period: immediate

Q: Do you have experience with remote teams?
A: Prefer hybrid, 2-3 times a week in office.",2024-08-11,43
2025-01-25,elizabeth.roberts@hotmail.com,(061) 5939 6521,TechWave,Backend Developer,https://www.linkedin.com/jobs/view/backend-developer-4830,CV_Elizabeth_1.pdf,"Q: Do you have work authorization in this country?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: Preferred work model?
A: My LinkedIn: https://www.reed.net/

Q: What is your notice period?
A: My LinkedIn: http://www.barros.com/",2025-02-13,19
2024-02-10,luana.gonçalves_app@example.com,+55 41 3146 7536,Translink,Quality Assurance,https://www.linkedin.com/jobs/view/quality-assurance-5422,resume_2.pdf,"Q: Salary expectations?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: LinkedIn profile link?
A: Notice period: immediate

Q: Why are you interested in this role?
A: I have full authorization to work in the country.",2024-04-06,56
2024-03-08,joshua.white@example.com,71 0801-0062,FinSight,Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-9229,LinkedIn_Resume_115.pdf,"Q: Salary expectations?
A: My LinkedIn: http://rodriguez.net/

Q: Preferred work model?
A: Expected salary: R$ 17964

Q: Preferred work model?
A: My LinkedIn: https://www.dias.br/",2024-04-15,38
2024-10-14,evelyn.galvan1@outlook.com,+1-342-160-7337x54330,EduScale,Backend Developer,https://www.linkedin.com/jobs/view/backend-developer-4253,LinkedIn_Resume_548.pdf,"Q: Do you have work authorization in this country?
A: Id eius architecto quo expedita magni perspiciatis sapiente ex adipisci.

Q: What is your notice period?
A: Ipsa quas et non maiores harum nemo ducimus provident a unde modi quaerat quia perferendis facilis.

Q: What is your notice period?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: LinkedIn profile link?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: What is your notice period?
A: I have full authorization to work in the country.",2024-10-27,13
2024-04-15,anthony.armstrong1@hotmail.com,+55 (041) 7977 2781,QuantumApps,Quality Assurance,https://www.linkedin.com/jobs/view/quality-assurance-7385,LinkedIn_Resume_629.pdf,"Q: LinkedIn profile link?
A: I have full authorization to work in the country.

Q: Describe a challenge you solved recently.
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: Do you have experience with remote teams?
A: Cover seven challenge entire common and part read.

Q: Describe a challenge you solved recently.
A: I have full authorization to work in the country.",2024-05-08,23
2024-12-16,hailey.turner2025@example.com,+1-627-322-6261x142,Viva Retail,Mobile Developer,https://www.linkedin.com/jobs/view/mobile-developer-9502,CV_Hailey_4.pdf,"Q: Describe a challenge you solved recently.
A: I have full authorization to work in the country.

Q: What is your notice period?
A: Notice period: 1 month

Q: Preferred work model?
A: Prefer hybrid, 2-3 times a week in office.",2025-01-01,16
2023-11-25,ana.sophia.araújo1@outlook.com,+55 84 3321-8196,MarketMind,UX Designer,https://www.linkedin.com/jobs/view/ux-designer-5506,CV_Ana_1.pdf,"Q: Why are you interested in this role?
A: Adipisci dolor magnam ad dicta officiis molestias.

Q: What is your notice period?
A: My LinkedIn: https://lee.com/",2023-12-03,8
2024-06-11,marcela.teixeira2025@gmail.com,61 6469 3656,MobiWorks,Marketing Specialist,https://www.linkedin.com/jobs/view/marketing-specialist-5582,CV_Marcela_4.pdf,"Q: Do you have experience with remote teams?
A: Expected salary: R$ 7341

Q: Describe a challenge you solved recently.
A: Notice period: 30 days

Q: Do you have experience with remote teams?
A: Notice period: 1 month",2024-06-19,8
2024-03-28,amber.burns@gmail.com,+1-614-378-8443x7066,SafeHarbor,Business Analyst,https://www.linkedin.com/jobs/view/business-analyst-4698,resume_2.pdf,"Q: LinkedIn profile link?
A: My LinkedIn: https://www.tran-lamb.com/

Q: LinkedIn profile link?
A: Expected salary: R$ 9210

Q: Describe a challenge you solved recently.
A: Notice period: 1 month",2024-04-01,4
2025-10-28,sr..davi.fernandes1@outlook.com,640.006.8758x6824,Echo Security,Business Analyst,https://www.linkedin.com/jobs/view/business-analyst-2251,LinkedIn_Resume_557.pdf,"Q: Do you have work authorization in this country?
A: I have full authorization to work in the country.

Q: Preferred work model?
A: Prefer hybrid, 2-3 times a week in office.

Q: Do you have experience with remote teams?
A: Prefer hybrid, 2-3 times a week in office.

Q: Describe a challenge you solved recently.
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: Do you have experience with remote teams?
A: Expected salary: R$ 13518",2025-11-27,30
2024-03-08,michael.williams@example.com,+55 (031) 4841-3768,BrightBridge,Frontend Developer,https://www.linkedin.com/jobs/view/frontend-developer-1699,LinkedIn_Resume_954.pdf,"Q: Preferred work model?
A: Expected salary: R$ 13115

Q: Preferred work model?
A: Expected salary: R$ 16886

Q: Do you have work authorization in this country?
A: I have full authorization to work in the country.

Q: Do you have work authorization in this country?
A: Expected salary: R$ 18383",2024-03-11,3
2024-10-18,melissa.roy_app@gmail.com,+55 (041) 1529 1137,TechWave,Sales Representative,https://www.linkedin.com/jobs/view/sales-representative-6756,CV_Melissa_4.pdf,"Q: LinkedIn profile link?
A: I have full authorization to work in the country.

Q: Describe a challenge you solved recently.
A: Prefer hybrid, 2-3 times a week in office.

Q: Do you have work authorization in this country?
A: My LinkedIn: https://www.moura.com/

Q: Salary expectations?
A: Notice period: 1 month

Q: Salary expectations?
A: My LinkedIn: https://vieira.net/",2024-11-30,43
2025-10-03,beatriz.da.mata1@outlook.com,001-266-794-1908x7886,NimbusAI,Software Engineer,https://www.linkedin.com/jobs/view/software-engineer-9414,LinkedIn_Resume_154.pdf,"Q: What is your notice period?
A: Prefer hybrid, 2-3 times a week in office.

Q: Do you have experience with remote teams?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: LinkedIn profile link?
A: Prefer hybrid, 2-3 times a week in office.

Q: Do you have work authorization in this country?
A: I have full authorization to work in the country.",2025-11-24,52
2025-03-31,esther.nascimento@outlook.com,+1-971-527-3230,MobiWorks,Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-7503,CV_Esther_4.pdf,"Q: Preferred work model?
A: Similique quas fugiat illo impedit hic quia.

Q: Salary expectations?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: What is your notice period?
A: Quasi doloribus alias repellat occaecati perspiciatis possimus officia ea iste perspiciatis ducimus nobis.

Q: Why are you interested in this role?
A: Relationship wind ball travel then coach interview reality may mouth though only safe.",2025-05-10,40
2024-03-24,stephen.neal_app@gmail.com,+55 81 4097-1231,CloudNine,Product Manager,https://www.linkedin.com/jobs/view/product-manager-9624,LinkedIn_Resume_745.pdf,"Q: LinkedIn profile link?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: Do you have experience with remote teams?
A: My LinkedIn: http://winters.com/",2024-04-05,12
2024-04-08,enzo.gabriel.da.paz2025@outlook.com,(041) 3634-6692,AgroPlus,Project Coordinator,https://www.linkedin.com/jobs/view/project-coordinator-1877,CV_Enzo_3.pdf,"Q: What is your notice period?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: Describe a challenge you solved recently.
A: I have full authorization to work in the country.

Q: LinkedIn profile link?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: Describe a challenge you solved recently.
A: I have full authorization to work in the country.",2024-04-12,4
2024-01-10,maria.sophia.ferreira@outlook.com,013-721-5107,Translink,HR Generalist,https://www.linkedin.com/jobs/view/hr-generalist-3324,resume_4.pdf,"Q: LinkedIn profile link?
A: Notice period: immediate

Q: Why are you interested in this role?
A: Expected salary: R$ 14845

Q: Do you have experience with remote teams?
A: I have full authorization to work in the country.

Q: Preferred work model?
A: Yes — I collaborated with distributed teams across Americas and EMEA.",2024-02-21,42
2025-03-14,alice.da.rocha1@gmail.com,856.811.9397x81459,BlueLeaf,Data Engineer,https://www.linkedin.com/jobs/view/data-engineer-1439,CV_Alice_2.pdf,"Q: Do you have experience with remote teams?
A: Prefer hybrid, 2-3 times a week in office.

Q: Salary expectations?
A: Expected salary: R$ 6115",2025-05-01,48
2025-10-09,maria.julia.santos@example.com,364-622-5179,NimbusAI,Marketing Specialist,https://www.linkedin.com/jobs/view/marketing-specialist-4871,LinkedIn_Resume_802.pdf,"Q: Do you have work authorization in this country?
A: Notice period: 2 weeks

Q: Do you have experience with remote teams?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: What is your notice period?
A: Prefer hybrid, 2-3 times a week in office.

Q: Do you have work authorization in this country?
A: Notice period: immediate",2025-11-15,37
2024-10-09,pamela.smith@example.com,001-334-450-5665x883,Skyline Solutions,DevOps Engineer,https://www.linkedin.com/jobs/view/devops-engineer-2352,CV_Pamela_4.pdf,"Q: Describe a challenge you solved recently.
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: What is your notice period?
A: Expected salary: R$ 16726

Q: Preferred work model?
A: Prefer hybrid, 2-3 times a week in office.",2024-10-17,8
2023-12-18,miss.tina.gordon@hotmail.com,001-515-879-9684x608,Helix Systems,Marketing Specialist,https://www.linkedin.com/jobs/view/marketing-specialist-6438,CV_Miss_4.pdf,"Q: Do you have experience with remote teams?
A: I have full authorization to work in the country.

Q: Salary expectations?
A: My LinkedIn: https://www.fernandes.br/

Q: Preferred work model?
A: My LinkedIn: http://www.moss.biz/",2024-01-26,39
2024-01-08,mitchell.archer_app@hotmail.com,261-404-8933x261,EduScale,Marketing Specialist,https://www.linkedin.com/jobs/view/marketing-specialist-1732,LinkedIn_Resume_586.pdf,"Q: Describe a challenge you solved recently.
A: Prefer hybrid, 2-3 times a week in office.

Q: Do you have work authorization in this country?
A: Expected salary: R$ 18749

Q: Preferred work model?
A: I have full authorization to work in the country.",2024-02-04,27
2025-03-13,joão.gabriel.porto2025@outlook.com,385.466.2323x6066,Solaris Energy,UX Designer,https://www.linkedin.com/jobs/view/ux-designer-1113,CV_João_3.pdf,"Q: Describe a challenge you solved recently.
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: Describe a challenge you solved recently.
A: Prefer hybrid, 2-3 times a week in office.

Q: What is your notice period?
A: Notice period: 30 days

Q: Salary expectations?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: Do you have experience with remote teams?
A: Yes — I collaborated with distributed teams across Americas and EMEA.",2025-03-17,4
2024-06-20,ana.clara.duarte1@example.com,+1-431-611-7240x0504,Viva Retail,Sales Representative,https://www.linkedin.com/jobs/view/sales-representative-4652,CV_Ana_1.pdf,"Q: Salary expectations?
A: My LinkedIn: https://fernandes.com/

Q: Describe a challenge you solved recently.
A: Expected salary: R$ 13774

Q: Preferred work model?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: LinkedIn profile link?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL",2024-08-09,50
2024-03-05,luiza.araújo@outlook.com,51 5627 2980,CuraTech,Content Strategist,https://www.linkedin.com/jobs/view/content-strategist-8514,resume_4.pdf,"Q: Why are you interested in this role?
A: My LinkedIn: https://ribeiro.com/

Q: Do you have experience with remote teams?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: LinkedIn profile link?
A: Prefer hybrid, 2-3 times a week in office.

Q: Why are you interested in this role?
A: I have full authorization to work in the country.

Q: Describe a challenge you solved recently.
A: I have full authorization to work in the country.",2024-04-23,49
2024-12-18,stephanie.chapman1@example.com,+55 (061) 1348-6298,ByteForge,Data Engineer,https://www.linkedin.com/jobs/view/data-engineer-8938,CV_Stephanie_3.pdf,"Q: Describe a challenge you solved recently.
A: I have full authorization to work in the country.

Q: Do you have experience with remote teams?
A: Prefer hybrid, 2-3 times a week in office.

Q: Describe a challenge you solved recently.
A: Yes — I collaborated with distributed teams across Americas and EMEA.",2024-12-29,11
2025-08-15,jennifer.anderson1@hotmail.com,11 1585 0153,Helix Systems,Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-3427,resume_6.pdf,"Q: Why are you interested in this role?
A: My LinkedIn: http://alexander.com/

Q: Describe a challenge you solved recently.
A: Avoid early for kind enter report why rule half best speech.",2025-09-16,32
2025-01-17,augusto.cardoso_app@outlook.com,+1-489-025-0392x61429,UrbanNest,Product Manager,https://www.linkedin.com/jobs/view/product-manager-2612,resume_1.pdf,"Q: Preferred work model?
A: Expected salary: R$ 8000

Q: Describe a challenge you solved recently.
A: Expected salary: R$ 13985

Q: What is your notice period?
A: My LinkedIn: https://cavalcanti.com/

Q: Do you have experience with remote teams?
A: My LinkedIn: https://carter.com/",2025-03-01,43
2025-03-25,sharon.kelly1@example.com,+1-734-467-1776x29691,Helix Systems,Software Engineer,https://www.linkedin.com/jobs/view/software-engineer-6810,LinkedIn_Resume_881.pdf,"Q: Preferred work model?
A: Prefer hybrid, 2-3 times a week in office.

Q: Salary expectations?
A: Expected salary: R$ 5043

Q: What is your notice period?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: LinkedIn profile link?
A: Notice period: 30 days",2025-05-07,43
2025-09-26,amanda.miller2025@gmail.com,+1-998-543-5346x24751,EduScale,Software Engineer,https://www.linkedin.com/jobs/view/software-engineer-2876,resume_4.pdf,"Q: Describe a challenge you solved recently.
A: Prefer hybrid, 2-3 times a week in office.

Q: Describe a challenge you solved recently.
A: I have full authorization to work in the country.

Q: Preferred work model?
A: I have full authorization to work in the country.

Q: Do you have work authorization in this country?
A: Yes — I collaborated with distributed teams across Americas and EMEA.",2025-11-17,52
2025-04-29,alexia.silveira_app@hotmail.com,31 2351-3052,FinSight,Backend Developer,https://www.linkedin.com/jobs/view/backend-developer-4602,LinkedIn_Resume_111.pdf,"Q: Do you have work authorization in this country?
A: I have full authorization to work in the country.

Q: LinkedIn profile link?
A: Notice period: 2 weeks

Q: Describe a challenge you solved recently.
A: I have full authorization to work in the country.",2025-05-24,25
2024-05-30,kevin.da.paz2025@outlook.com,+55 81 4241 5415,InnovaLabs,Content Strategist,https://www.linkedin.com/jobs/view/content-strategist-4538,LinkedIn_Resume_233.pdf,"Q: Describe a challenge you solved recently.
A: Prefer hybrid, 2-3 times a week in office.

Q: What is your notice period?
A: Write institution car audience him room bill finish thing.

Q: Describe a challenge you solved recently.
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: Preferred work model?
A: Dignissimos non deleniti hic officia quos recusandae dolores harum dolores odit.",2024-06-13,14
2023-11-24,chris.steele_app@hotmail.com,(031) 3938-9920,DataPulse,Project Coordinator,https://www.linkedin.com/jobs/view/project-coordinator-9649,resume_1.pdf,"Q: Describe a challenge you solved recently.
A: My LinkedIn: https://barros.br/

Q: Salary expectations?
A: Maiores harum libero vero quisquam rem rerum.

Q: Why are you interested in this role?
A: Notice period: 1 month

Q: Salary expectations?
A: I have full authorization to work in the country.",2023-12-12,18
2024-07-17,jason.ramirez2025@hotmail.com,+55 (071) 7490-6072,CloudNine,Sales Representative,https://www.linkedin.com/jobs/view/sales-representative-2111,CV_Jason_3.pdf,"Q: Describe a challenge you solved recently.
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: Do you have experience with remote teams?
A: Yes — I collaborated with distributed teams across Americas and EMEA.",2024-08-30,44
2025-04-28,jeremy.gross@example.com,+55 71 6750 7627,Echo Security,Project Coordinator,https://www.linkedin.com/jobs/view/project-coordinator-8354,resume_3.pdf,"Q: Salary expectations?
A: Prefer hybrid, 2-3 times a week in office.

Q: LinkedIn profile link?
A: Expected salary: R$ 11863

Q: Why are you interested in this role?
A: Yes — I collaborated with distributed teams across Americas and EMEA.",2025-06-27,60
2024-02-07,amanda.da.cunha2025@hotmail.com,1991843113,Helix Systems,UX Designer,https://www.linkedin.com/jobs/view/ux-designer-1223,LinkedIn_Resume_343.pdf,"Q: What is your notice period?
A: I have full authorization to work in the country.

Q: Why are you interested in this role?
A: I have full authorization to work in the country.

Q: Do you have work authorization in this country?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: Describe a challenge you solved recently.
A: My LinkedIn: https://www.barros.br/",2024-02-24,17
2024-10-16,brett.costa2025@hotmail.com,001-764-613-6847,InnovaLabs,Backend Developer,https://www.linkedin.com/jobs/view/backend-developer-4739,CV_Brett_4.pdf,"Q: Do you have experience with remote teams?
A: Traditional mouth each admit market hour head national board difference window.

Q: Describe a challenge you solved recently.
A: Notice period: 2 weeks

Q: Salary expectations?
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: Why are you interested in this role?
A: My LinkedIn: https://goncalves.br/",2024-11-07,22
2025-04-15,lucas.gabriel.alves1@example.com,+55 (084) 6451 0463,DataPulse,Customer Success Manager,https://www.linkedin.com/jobs/view/customer-success-manager-8239,resume_5.pdf,"Q: Describe a challenge you solved recently.
A: Yes — I collaborated with distributed teams across Americas and EMEA.

Q: LinkedIn profile link?
A: Expedita explicabo numquam doloremque voluptatem magnam repellat.

Q: What is your notice period?
A: I have full authorization to work in the country.

Q: Why are you interested in this role?
A: Expected salary: R$ 8703

Q: Describe a challenge you solved recently.
A: Expected salary: R$ 18603",2025-04-30,15
2024-10-01,natalie.hawkins@example.com,(676)056-4204x56577,ByteForge,UX Designer,https://www.linkedin.com/jobs/view/ux-designer-1425,CV_Natalie_1.pdf,"Q: Why are you interested in this role?
A: My LinkedIn: https://logan-dickerson.com/

Q: Why are you interested in this role?
A: Notice period: immediate

Q: What is your notice period?
A: Illo quisquam nostrum hic aut debitis quae aut fuga voluptas magnam.",2024-11-07,37
2025-01-06,laura.das.neves2025@example.com,+55 (041) 4491-3421,BlueLeaf,Mobile Developer,https://www.linkedin.com/jobs/view/mobile-developer-8836,LinkedIn_Resume_815.pdf,"Q: Preferred work model?
A: I have full authorization to work in the country.

Q: Preferred work model?
A: My LinkedIn: http://www.da.br/

Q: What is your notice period?
A: Notice period: 1 month

Q: Do you have experience with remote teams?
A: Prefer hybrid, 2-3 times a week in office.

Q: Preferred work model?
A: Notice period: 2 weeks",2025-03-03,56
2024-07-19,joão.miguel.barros@example.com,+55 61 8637 2631,NimbusAI,Full Stack Developer,https://www.linkedin.com/jobs/view/full-stack-developer-8242,CV_João_3.pdf,"Q: Do you have experience with remote teams?
A: Expected salary: R$ 5367

Q: Do you have experience with remote teams?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: Why are you interested in this role?
A: Notice period: immediate",2024-08-06,18
2025-07-13,brent.roberts1@outlook.com,501.980.3828x7232,BrightBridge,Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-8723,LinkedIn_Resume_913.pdf,"Q: LinkedIn profile link?
A: I have full authorization to work in the country.

Q: What is your notice period?
A: Unit feel low contain dog summer employee partner.

Q: What is your notice period?
A: Yes — I collaborated with distributed teams across Americas and EMEA.",2025-08-31,49
2025-10-23,maria.julia.monteiro@example.com,21 6076 7616,SafeHarbor,Sales Representative,https://www.linkedin.com/jobs/view/sales-representative-8890,LinkedIn_Resume_209.pdf,"Q: Do you have experience with remote teams?
A: Expedita eaque tenetur ea culpa dolor nesciunt maxime minus deserunt alias.

Q: What is your notice period?
A: I have full authorization to work in the country.

Q: LinkedIn profile link?
A: Prefer hybrid, 2-3 times a week in office.

Q: Why are you interested in this role?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL",2025-12-14,52
2024-07-09,maria.eduarda.duarte_app@hotmail.com,001-777-014-3634x957,NeoBuild,Operations Manager,https://www.linkedin.com/jobs/view/operations-manager-1651,CV_Maria_3.pdf,"Q: Describe a challenge you solved recently.
A: I have full authorization to work in the country.

Q: Why are you interested in this role?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: LinkedIn profile link?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: Preferred work model?
A: My LinkedIn: https://oliver.com/

Q: Why are you interested in this role?
A: I have full authorization to work in the country.",2024-09-01,54
2025-06-01,srta..luiza.da.mata1@outlook.com,051.292.7663x72395,MarketMind,Customer Success Manager,https://www.linkedin.com/jobs/view/customer-success-manager-2562,LinkedIn_Resume_176.pdf,"Q: Why are you interested in this role?
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: Describe a challenge you solved recently.
A: - Project A: improved X by 30%
- Project B: led a team of 4
- Tools: Python, SQL

Q: Salary expectations?
A: I have full authorization to work in the country.

Q: Preferred work model?
A: I have full authorization to work in the country.",2025-07-24,53
